"Hour", "Element", "Normal Amps", "Emerg Amps", "% Normal", "% Emerg", "kVBase", "I1(A)", "I2(A)", "I3(A)"
10, "Line.SBT_18755361", 191.1, 600, 108.767751063217, 34.6425287136345, 0.127017059221718, 207.855172281807, 207.29706402147, 207.73990012973 
10, "Line.RBT_1011374", 176, 600, 118.099530300361, 34.6425288881059, 0.127017059221718, 207.855173328636, 207.296364528537, 207.739193880321 
10, "Line.RBT_1020936", 113.6, 600, 115.978477501362, 21.9585917402579, 0.127017059221718, 131.751550441547, 131.751548295097, 6.38766177799996E-007 
10, "Line.RBT_11480072", 131.2, 600, 153.288989353439, 33.5191923386186, 0.127017059221718, 201.036495925248, 200.942188989319, 201.115154031712 
10, "Line.RBT_E1011374", 61, 600, 340.74618741967, 34.6425290543332, 0.127017059221718, 207.855174325999, 207.296365523038, 207.739194876516 
10, "Line.RBT_E1017142", 34, 600, 235.158178812854, 13.3256301327284, 0.127017059221718, 0, 79.953780639949, 0 
10, "Line.RBT_E1020936", 46, 600, 286.416413843667, 21.9585917280145, 0.127017059221718, 131.751550368087, 131.751549907069, 1.37199567946052E-007 
10, "Line.RBT_E1031233", 61, 600, 190.418604635393, 19.3592248045982, 0.127017059221718, 116.102796534872, 116.044541976342, 116.15534882759 
10, "Line.RBT_E1235913", 61, 600, 103.902019401461, 10.5633719724819, 0.127017059221718, 63.3175534699661, 63.2761043118785, 63.3802318348913 
10, "Line.RBT_E4857615", 61, 600, 225.766605974075, 22.952938274031, 0.127017059221718, 137.534462674339, 137.568328454768, 137.717629644186 
10, "Line.RBT_E6101701", 46, 600, 104.143314269148, 7.98432076063467, 0.127017059221718, 47.905924563808, 47.9059241242941, 1.31668673530879E-007 
10, "Line.RBT_E11409246", 61, 600, 109.270249381653, 11.1091420204681, 0.127017059221718, 66.6330938513566, 66.5981290904828, 66.6548521228084 
10, "Line.RBT_E11480072", 61, 600, 329.696975425296, 33.5191925015718, 0.127017059221718, 201.036496901012, 200.942189964451, 201.115155009431 
11, "Transformer.TRF_166418A", 3.45155052232928, 4.7066598031763, 118.815174231408, 87.1311277696993, 7.96743371481684, 4.10096576679062, 4.05236213797901, 4.02750963918956 
11, "Transformer.TRF_167433A", 1.38062020893171, 1.88266392127052, 176.381857033184, 129.346695157668, 7.96743371481684, 2.41714675613843, 2.42564792110134, 2.43516356308918 
11, "Line.SBT_626360", 191.1, 600, 121.693372301798, 38.7593390781225, 0.127017059221718, 232.556034468735, 231.80907543734, 232.4155259651 
11, "Line.SBT_630609", 144.3, 600, 105.877260673006, 25.463481191858, 0.127017059221718, 152.333754506573, 152.780887151148, 2.85626958975042 
11, "Line.SBT_18755361", 191.1, 600, 121.693372845967, 38.7593392514403, 0.127017059221718, 232.556035508642, 231.809076473304, 232.415527003513 
11, "Line.RBT_1011374", 176, 600, 132.134111671053, 38.759339423509, 0.127017059221718, 232.556036541054, 231.808378073229, 232.414825369929 
11, "Line.RBT_1020936", 113.6, 600, 123.303763899591, 23.3455126316559, 0.127017059221718, 140.073075789935, 140.07307364526, 6.38410422023108E-007 
11, "Line.RBT_11480072", 131.2, 600, 155.95140711478, 34.1013743557652, 0.127017059221718, 204.534769766882, 204.440646910709, 204.608246134591 
11, "Line.RBT_E1011374", 61, 600, 381.239405776783, 38.7593395873063, 0.127017059221718, 232.556037523838, 231.808379052283, 232.414826351287 
11, "Line.RBT_E1017142", 34, 600, 250.454342710449, 14.1924127535921, 0.127017059221718, 0, 85.154476367387, 0 
11, "Line.RBT_E1017653", 61, 600, 159.270284477817, 16.1924789219114, 0.127017059221718, 97.1260313771548, 97.0750269516732, 97.1548735314684 
11, "Line.RBT_E1020936", 46, 600, 304.506686313401, 23.3455126173607, 0.127017059221718, 140.073075704164, 140.07307524353, 1.37116276507925E-007 
11, "Line.RBT_E1023190", 61, 600, 104.038869958235, 10.5772851124205, 0.127017059221718, 63.4079517650771, 63.3963738002377, 63.4637106745232 
11, "Line.RBT_E1031233", 61, 600, 168.787823941917, 17.1600954340949, 0.127017059221718, 102.913418758036, 102.860037308972, 102.960572604569 
11, "Line.RBT_E1235913", 61, 600, 123.334846149757, 12.5390426918919, 0.127017059221718, 75.1629163083027, 75.1466141361984, 75.2342561513516 
11, "Line.RBT_E4319784", 46, 600, 106.078868190431, 8.13271322793307, 0.127017059221718, 48.7962793675985, 48.7962789086869, 1.34103249800315E-007 
11, "Line.RBT_E4857615", 61, 600, 238.293464945314, 24.2265022694402, 0.127017059221718, 145.266053948086, 145.243178835885, 145.359013616641 
11, "Line.RBT_E10508307", 61, 600, 155.309451804103, 15.7897942667505, 0.127017059221718, 94.6853933088521, 94.6454290991314, 94.738765600503 
11, "Line.RBT_E11409246", 61, 600, 105.711447385543, 10.7473304841969, 0.127017059221718, 64.4646653452682, 64.4309329705718, 64.4839829051812 
11, "Line.RBT_E11480072", 61, 600, 335.423355914796, 34.1013745180043, 0.127017059221718, 204.534770738491, 204.440647881667, 204.608247108026 
12, "Transformer.TRF_166418A", 3.45155052232928, 4.7066598031763, 114.075550306817, 83.6554035583324, 7.96743371481684, 3.93737525246494, 3.88329515001135, 3.88482975245806 
12, "Transformer.TRF_167433A", 1.38062020893171, 1.88266392127052, 126.745176840741, 92.9464630165435, 7.96743371481684, 1.73417406827256, 1.74613533246645, 1.74986952530951 
12, "Line.SBT_626360", 191.1, 600, 117.185211482372, 37.3234898571354, 0.127017059221718, 223.940939142812, 223.365530681004, 223.931895693448 
12, "Line.SBT_630609", 144.3, 600, 104.285834368532, 25.0807431656321, 0.127017059221718, 150.001576618564, 150.484458993792, 2.74253148112942 
12, "Line.SBT_18755361", 191.1, 600, 117.185212029171, 37.3234900312908, 0.127017059221718, 223.940940187745, 223.365531722952, 223.931896737521 
12, "Line.RBT_1011374", 176, 600, 127.239171150829, 37.3234902042433, 0.127017059221718, 223.94094122546, 223.364830172664, 223.93119933768 
12, "Line.RBT_1020936", 113.6, 600, 121.028386710412, 22.914707883838, 0.127017059221718, 137.488247303028, 137.488245155976, 6.39132017134709E-007 
12, "Line.RBT_11480072", 131.2, 600, 126.639432232733, 27.691822514891, 0.127017059221718, 166.103695039999, 166.030347043731, 166.150935089346 
12, "Line.RBT_E1011374", 61, 600, 367.116298710804, 37.3234903689317, 0.127017059221718, 223.94094221359, 223.364831157978, 223.931200324994 
12, "Line.RBT_E1017142", 34, 600, 245.561175330061, 13.9151332687034, 0.127017059221718, 0, 83.4907994574874, 0 
12, "Line.RBT_E1017653", 61, 600, 148.289973851468, 15.0761473415659, 0.127017059221718, 90.4357599136107, 90.3902305548768, 90.4568840493952 
12, "Line.RBT_E1020936", 46, 600, 298.887493958297, 22.9147078701361, 0.127017059221718, 137.488247220817, 137.488246759669, 1.37278182713666E-007 
12, "Line.RBT_E1031233", 61, 600, 134.4920257751, 13.6733559538018, 0.127017059221718, 82.0062463871176, 81.9601298189512, 82.0401357228108 
12, "Line.RBT_E4319784", 46, 600, 139.203617463455, 10.6722773388649, 0.127017059221718, 64.0336640331895, 64.0336635730966, 1.35543298502601E-007 
12, "Line.RBT_E4857615", 61, 600, 167.011461426812, 16.9794985783925, 0.127017059221718, 101.858058528775, 101.8550875924, 101.876991470355 
12, "Line.RBT_E11480072", 61, 600, 272.378583763163, 27.6918226825882, 0.127017059221718, 166.103696044675, 166.030348047692, 166.150936095529 
13, "Transformer.TRF_166418A", 3.45155052232928, 4.7066598031763, 110.669750349271, 81.1578169227987, 7.96743371481684, 3.60600646082805, 3.57273277946068, 3.81982234624078 
13, "Transformer.TRF_167433A", 1.38062020893171, 1.88266392127052, 134.666315024581, 98.7552976846929, 7.96743371481684, 1.84357800157816, 1.85505002695321, 1.85923035985301 
13, "Line.SBT_626360", 191.1, 600, 103.484965092684, 32.9599613820199, 0.127017059221718, 196.296456333393, 194.286854330586, 197.759768292119 
13, "Line.SBT_18755361", 191.1, 600, 103.484965621725, 32.9599615505195, 0.127017059221718, 196.296457385012, 194.286855358876, 197.759769303117 
13, "Line.RBT_1011374", 176, 600, 112.363109878548, 32.9598455643741, 0.127017059221718, 196.296458430307, 194.286153160526, 197.759073386244 
13, "Line.RBT_1020936", 113.6, 600, 102.310095200521, 19.3707113579653, 0.127017059221718, 116.224268147792, 116.224265999685, 6.39104679040785E-007 
13, "Line.RBT_11480072", 131.2, 600, 119.939229052739, 26.2267114195322, 0.127017059221718, 157.305168380995, 157.245809532488, 157.360268517193 
13, "Line.RBT_E1011374", 61, 600, 324.195203841718, 32.959845723908, 0.127017059221718, 196.296459426549, 194.286154134535, 197.759074343448 
13, "Line.RBT_E1017142", 34, 600, 205.560975876507, 11.6484552996687, 0.127017059221718, 0, 69.8907316384973, 0 
13, "Line.RBT_E1017653", 61, 600, 138.579485615457, 14.0889143709048, 0.127017059221718, 84.5088045322674, 84.4727461692239, 84.5334862254286 
13, "Line.RBT_E1020936", 46, 600, 252.661452383758, 19.3707113494214, 0.127017059221718, 116.224268096529, 116.22426763516, 1.37266347091029E-007 
13, "Line.RBT_E1235913", 61, 600, 174.549958239127, 17.7459124209779, 0.127017059221718, 106.390604734069, 106.392010049779, 106.475474525867 
13, "Line.RBT_E4319784", 46, 600, 115.25493004924, 8.83621130377504, 0.127017059221718, 53.0172678226503, 53.017267363155, 1.35304825131698E-007 
13, "Line.RBT_E4857615", 61, 600, 176.503882200878, 17.9445613570893, 0.127017059221718, 107.637776192653, 107.642134134997, 107.667368142536 
13, "Line.RBT_E11409246", 61, 600, 214.027603964904, 21.7594730697652, 0.127017059221718, 130.518465321107, 130.463601932054, 130.556838418591 
13, "Line.RBT_E11480072", 61, 600, 257.967654966716, 26.2267115882828, 0.127017059221718, 157.305169391837, 157.24581054283, 157.360269529697 
14, "Transformer.TRF_167433A", 1.38062020893171, 1.88266392127052, 159.733893574391, 117.13818862122, 7.96743371481684, 2.19084929715616, 2.20531841520152, 2.20165511661786 
14, "Line.SBT_630609", 144.3, 600, 105.838464863717, 25.4541507997239, 0.127017059221718, 152.214638920575, 152.724904798343, 2.66467820742296 
14, "Line.RBT_1011374", 176, 600, 104.770233615659, 30.7326018605933, 0.127017059221718, 184.209814708569, 184.163180277765, 184.39561116356 
14, "Line.RBT_1020936", 113.6, 600, 120.968649027321, 22.9033975491727, 0.127017059221718, 137.420385295036, 137.42038314954, 6.39016967772547E-007 
14, "Line.RBT_11480072", 131.2, 600, 142.309495060344, 31.1183429198618, 0.127017059221718, 186.654103800301, 186.574084381522, 186.710057519171 
14, "Line.RBT_E1011374", 61, 600, 302.287888702168, 30.7326020180537, 0.127017059221718, 184.209815650169, 184.163181219888, 184.395612108322 
14, "Line.RBT_E1017142", 34, 600, 245.496967864431, 13.9114948456511, 0.127017059221718, 0, 83.4689689196287, 0 
14, "Line.RBT_E1017653", 61, 600, 125.620986075345, 12.7714669176601, 0.127017059221718, 76.6088933144724, 76.5713755208445, 76.6288015059606 
14, "Line.RBT_E1020936", 46, 600, 298.739967849963, 22.9033975351638, 0.127017059221718, 137.420385210983, 137.42038475017, 1.3725096204614E-007 
14, "Line.RBT_E1235913", 61, 600, 101.40075051654, 10.3090763025149, 0.127017059221718, 61.8068496358726, 61.8055305316929, 61.8544578150892 
14, "Line.RBT_E1243739", 61, 600, 159.279978684012, 16.1934644995412, 0.127017059221718, 97.1375551127601, 97.0857204267259, 97.1607869972474 
14, "Line.RBT_E3953803", 61, 600, 100.58714337623, 10.2263595765834, 0.127017059221718, 61.3258752603223, 61.2879000475521, 61.3581574595003 
14, "Line.RBT_E4319784", 46, 600, 110.392873091769, 8.46345360370232, 0.127017059221718, 50.7807216222139, 50.7807211619803, 1.35628120323498E-007 
14, "Line.RBT_E4857615", 61, 600, 210.349218780721, 21.3855039093733, 0.127017059221718, 128.31302345624, 128.240652700497, 128.280495520066 
14, "Line.RBT_E11409246", 61, 600, 104.385649846515, 10.6125410677291, 0.127017059221718, 63.6585522333051, 63.6275698920214, 63.6752464063743 
14, "Line.RBT_E11480072", 61, 600, 306.082063128078, 31.1183430846879, 0.127017059221718, 186.654104787703, 186.574085368258, 186.710058508127 
15, "Transformer.TRF_166418A", 3.45155052232928, 4.7066598031763, 123.072124030134, 90.2528909554314, 7.96743371481684, 4.23811739139882, 4.1999961448002, 4.24789653980382 
15, "Transformer.TRF_167433A", 1.38062020893171, 1.88266392127052, 174.253128051028, 127.785627237421, 7.96743371481684, 2.3919681069472, 2.40555295310781, 2.40577390056815 
15, "Line.SBT_626360", 191.1, 600, 125.005770546816, 39.814337919161, 0.127017059221718, 238.643609687041, 238.382369451636, 238.886027514966 
15, "Line.SBT_18755361", 191.1, 600, 125.005771087982, 39.8143380915223, 0.127017059221718, 238.643610721198, 238.382370484245, 238.886028549134 
15, "Line.RBT_1011374", 176, 600, 135.730294311585, 39.8142196647315, 0.127017059221718, 238.643611747666, 238.381665437492, 238.885317988389 
15, "Line.RBT_1020936", 113.6, 600, 110.726259926579, 20.9641718794323, 0.127017059221718, 125.785031276594, 125.78502913067, 6.38779687132576E-007 
15, "Line.RBT_11480072", 131.2, 600, 157.706282345753, 34.4851070729379, 0.127017059221718, 206.850441076166, 206.754633108785, 206.910642437628 
15, "Line.RBT_E1011374", 61, 600, 391.615276992271, 39.8142198275476, 0.127017059221718, 238.643612724563, 238.381666412927, 238.885318965285 
15, "Line.RBT_E1017142", 34, 600, 223.516727860238, 12.6659479120802, 0.127017059221718, 0, 75.9956873153399, 0 
15, "Line.RBT_E1017653", 61, 600, 124.6807548318, 12.675876741233, 0.127017059221718, 76.0371054636307, 75.9970764127104, 76.0552604473981 
15, "Line.RBT_E1020936", 46, 600, 273.445720023104, 20.964171868438, 0.127017059221718, 125.785031210628, 125.785030749723, 1.37206206177937E-007 
15, "Line.RBT_E1235913", 61, 600, 133.399531078186, 13.5622856596155, 0.127017059221718, 81.3129213734872, 81.2933904566748, 81.3737139576932 
15, "Line.RBT_E1243739", 61, 600, 120.087812553863, 12.2089276096427, 0.127017059221718, 73.2377268215712, 73.1954808005323, 73.2535656578561 
15, "Line.RBT_E4319784", 46, 600, 170.653406183027, 13.0834278073654, 0.127017059221718, 78.5005668441926, 78.5005663899252, 1.35056800755989E-007 
15, "Line.RBT_E4857615", 61, 600, 225.409086948114, 22.9165905063915, 0.127017059221718, 137.499543038349, 137.439527344961, 137.490676317502 
15, "Line.RBT_E10382334", 61, 600, 100.223926879696, 10.1894325661025, 0.127017059221718, 61.1184818699528, 61.0889547743075, 61.1365953966147 
15, "Line.RBT_E11409246", 61, 600, 147.758584858657, 15.0221227939635, 0.127017059221718, 90.1109703362544, 90.0640003056955, 90.132736763781 
15, "Line.RBT_E11480072", 61, 600, 339.197776080332, 34.4851072348337, 0.127017059221718, 206.850442045941, 206.754634077815, 206.910643409002 
16, "Transformer.TRF_166418A", 3.45155052232928, 4.7066598031763, 129.365723969302, 94.8681975774884, 7.96743371481684, 4.46512332137752, 4.34639996384073, 4.39891767722798 
16, "Transformer.TRF_167433A", 1.38062020893171, 1.88266392127052, 163.28353694356, 119.741260425277, 7.96743371481684, 2.22792183286602, 2.23277164301659, 2.25432550890127 
16, "Line.SBT_626360", 191.1, 600, 123.744990345569, 39.4127794250639, 0.127017059221718, 236.186295608035, 235.487533743136, 236.476676550383 
16, "Line.SBT_18755361", 191.1, 600, 123.744990885567, 39.412779597053, 0.127017059221718, 236.186296639425, 235.487534771336, 236.476677582318 
16, "Line.RBT_1011374", 176, 600, 134.361360731646, 39.412665814616, 0.127017059221718, 236.186297663206, 235.486814076854, 236.475994887696 
16, "Line.RBT_1020936", 113.6, 600, 110.59694808411, 20.9396888372582, 0.127017059221718, 125.638133023549, 125.63813087829, 6.38495371248441E-007 
16, "Line.RBT_11480072", 131.2, 600, 165.860194362642, 36.2680958339645, 0.127017059221718, 217.541063746743, 217.435526933183, 217.608575003787 
16, "Line.RBT_E1011374", 61, 600, 387.665566987854, 39.4126659770984, 0.127017059221718, 236.186298637609, 235.48681504824, 236.475995862591 
16, "Line.RBT_E1017142", 34, 600, 222.860389529476, 12.6287554066703, 0.127017059221718, 0, 75.7725322831393, 0 
16, "Line.RBT_E1020936", 46, 600, 273.126375996828, 20.9396888264235, 0.127017059221718, 125.638132958541, 125.638132497783, 1.37141792584213E-007 
16, "Line.RBT_E1243739", 61, 600, 124.580022977815, 12.6656356694112, 0.127017059221718, 75.9768749124894, 75.93052125738, 75.9938140164673 
16, "Line.RBT_E4319784", 46, 600, 169.321676253495, 12.981328512768, 0.127017059221718, 77.8879710766077, 77.8879706225692, 1.34927212762699E-007 
16, "Line.RBT_E4857615", 61, 600, 207.466576404978, 21.0924352678394, 0.127017059221718, 126.387118289109, 126.44546469154, 126.554611607036 
16, "Line.RBT_E10210552", 61, 600, 105.608822515133, 10.7368969557051, 0.127017059221718, 64.4115312912189, 64.389752559825, 64.4213817342309 
16, "Line.RBT_E11409246", 61, 600, 135.359496171027, 13.7615487773878, 0.127017059221718, 82.5487084003478, 82.5031076124915, 82.5692926643266 
16, "Line.RBT_E11480072", 61, 600, 356.73537043479, 36.2680959942037, 0.127017059221718, 217.54106470648, 217.435527892163, 217.608575965222 
17, "Transformer.TRF_166418A", 3.45155052232928, 4.7066598031763, 153.776087101233, 112.769130540904, 7.96743371481684, 5.30765933756013, 4.90965207005167, 5.14177531855845 
17, "Transformer.TRF_166831A", 3.45155052232928, 4.7066598031763, 100.065618790703, 73.3814537798492, 7.96743371481684, 3.45381538804256, 2.77069910226469, 2.77588273592519 
17, "Transformer.TRF_167433A", 1.38062020893171, 1.88266392127052, 173.29021656764, 127.079492149603, 7.96743371481684, 2.37107201845128, 2.38121417754715, 2.39247975003437 
17, "Line.SBT_626360", 191.1, 600, 119.562838604716, 38.080764095602, 0.127017059221718, 227.164208199456, 225.907786064114, 228.484584573612 
17, "Line.SBT_630609", 144.3, 600, 103.5099807963, 24.8941503815102, 0.127017059221718, 148.865686525704, 149.364902289061, 2.29521353311024 
17, "Line.SBT_18755361", 191.1, 600, 119.562839141005, 38.0807642664102, 0.127017059221718, 227.164209218492, 225.907787077865, 228.484585598461 
17, "Line.RBT_1011374", 176, 600, 129.820384635214, 38.0806461596628, 0.127017059221718, 227.164210230212, 225.907091345765, 228.483876957977 
17, "Line.RBT_1020936", 113.6, 600, 119.538589182018, 22.6326395517954, 0.127017059221718, 135.795837310772, 135.795835169875, 6.37611126657961E-007 
17, "Line.RBT_11480072", 131.2, 600, 104.454444881233, 22.8407052806962, 0.127017059221718, 136.998358446231, 136.920646486069, 137.044231684177 
17, "Line.RBT_E1011374", 61, 600, 374.563734305852, 38.080646321095, 0.127017059221718, 227.16421119332, 225.907092303889, 228.48387792657 
17, "Line.RBT_E1017142", 34, 600, 241.331176235764, 13.6754333200266, 0.127017059221718, 0, 82.0525997664735, 0 
17, "Line.RBT_E1020936", 46, 600, 295.208341803998, 22.6326395383065, 0.127017059221718, 135.795837229839, 135.795836770016, 1.36943267859138E-007 
17, "Line.RBT_E1022917", 61, 600, 105.356440438397, 10.711238111237, 0.127017059221718, 63.9656421267228, 63.5355596410022, 64.2674286674221 
17, "Line.RBT_E4319784", 46, 600, 173.689402357076, 13.3161875140425, 0.127017059221718, 79.8971250842552, 79.8971246310875, 1.35190734653873E-007 
17, "Line.RBT_E4857615", 61, 600, 224.651562796712, 22.839575550999, 0.127017059221718, 136.952461984302, 136.935887246494, 137.037453305994 
17, "Line.RBT_E10210552", 61, 600, 122.517447562742, 12.4559405022121, 0.127017059221718, 74.7229515291592, 74.694969215648, 74.7356430132728 
17, "Line.RBT_E11480072", 61, 600, 224.662676571493, 22.8407054514351, 0.127017059221718, 136.998359468827, 136.920647507702, 137.044232708611 
18, "Transformer.TRF_166418A", 3.45155052232928, 4.7066598031763, 144.485782710022, 105.956240654016, 7.96743371481684, 4.98699978781931, 4.68713660692199, 4.82483826578406 
18, "Transformer.TRF_167433A", 1.38062020893171, 1.88266392127052, 173.103678036174, 126.942697226528, 7.96743371481684, 2.3226581766924, 2.3899043613715, 2.34029628384775 
18, "Line.SBT_626360", 191.1, 600, 123.782697159833, 39.4247890454068, 0.127017059221718, 235.727404322563, 234.349428903192, 236.548734272441 
18, "Line.SBT_18755361", 191.1, 600, 123.782697695469, 39.4247892160068, 0.127017059221718, 235.727405343508, 234.349429918144, 236.548735296041 
18, "Line.RBT_1011374", 176, 600, 134.402290839741, 39.4246719796575, 0.127017059221718, 235.727406356848, 234.348738676607, 236.548031877945 
18, "Line.RBT_1020936", 113.6, 600, 110.289019771086, 20.8813877433257, 0.127017059221718, 125.288326459954, 125.28832432405, 6.36356903734544E-007 
18, "Line.RBT_11409246", 176, 600, 124.915131497789, 36.6417719060182, 0.127017059221718, 219.760758056736, 219.608776248787, 219.850631436109 
18, "Line.RBT_E1011374", 61, 600, 387.783660401384, 39.4246721408073, 0.127017059221718, 235.727407321253, 234.348739635358, 236.548032844844 
18, "Line.RBT_E1013796", 61, 600, 269.081915400758, 27.356661399077, 0.127017059221718, 164.107772158219, 164.054832837508, 164.139968394462 
18, "Line.RBT_E1017142", 34, 600, 221.506042352664, 12.552009066651, 0.127017059221718, 0, 75.3120542448573, 0 
18, "Line.RBT_E1020936", 46, 600, 272.365926940418, 20.8813877320987, 0.127017059221718, 125.288326392592, 125.288325933847, 1.36681470498025E-007 
18, "Line.RBT_E1024968", 46, 600, 157.202986176462, 12.0522289401954, 0.127017059221718, 72.3133736411723, 72.3133731906961, 1.32960450302277E-007 
18, "Line.RBT_E1025017", 61, 600, 102.604086147834, 10.4314154250298, 0.127017059221718, 62.3027985908256, 61.720869884144, 62.5884925501789 
18, "Line.RBT_E1025437", 61, 600, 121.78258188668, 12.3812291584791, 0.127017059221718, 74.2568208906818, 74.2045049712314, 74.2873749508746 
18, "Line.RBT_E1033809", 61, 600, 183.795642441469, 18.6858903148827, 0.127017059221718, 111.603485841815, 112.097021777532, 112.115341889296 
18, "Line.RBT_E1235913", 61, 600, 121.434856455284, 12.3458770729539, 0.127017059221718, 73.9130672960373, 74.0453763254919, 74.0752624377233 
18, "Line.RBT_E3953803", 61, 600, 103.831476511412, 10.5562001119935, 0.127017059221718, 63.2289970159984, 63.159396002802, 63.3372006719612 
18, "Line.RBT_E4319784", 46, 600, 178.423011701142, 13.6790975637542, 0.127017059221718, 82.0745853825254, 82.0745849325631, 1.33846416999655E-007 
